country,date,yearAndWeek,dayOfTheWeek,casesWeekly,casesDaily,movingAverage7Days,percentageIncreaseOfMA7Days,rank
Slovenia,2020-06-09,2020-23,2,12,1,0.2857142857142857,100.0,1
Suriname,2020-06-09,2020-23,2,99,14,4.714285714285714,64.99999999999999,4
Liberia,2020-06-09,2020-23,2,71,10,5.0,25.0,5
North_Macedonia,2020-06-09,2020-23,2,802,114,57.57142857142857,24.382716049382715,6
Iraq,2020-06-09,2020-23,2,5927,846,442.42857142857144,22.314375987361768,7
Kosovo,2020-06-09,2020-23,2,151,21,11.0,22.222222222222232,8
Cayman_Islands,2020-06-09,2020-23,2,23,3,1.5714285714285714,22.22222222222221,9
Mozambique,2020-06-09,2020-23,2,172,24,12.571428571428571,22.22222222222221,9
Andorra,2020-06-10,2020-23,3,88,12,5.142857142857143,50.00000000000002,1
San_Marino,2020-06-10,2020-23,3,16,2,0.8571428571428571,50.0,2
Slovenia,2020-06-10,2020-23,3,12,1,0.42857142857142855,50.0,2
Suriname,2020-06-10,2020-23,3,99,14,6.571428571428571,39.393939393939384,4
Liberia,2020-06-10,2020-23,3,71,10,6.0,19.999999999999996,5
North_Macedonia,2020-06-10,2020-23,3,802,114,68.85714285714286,19.602977667493814,6
Iraq,2020-06-10,2020-23,3,5927,846,523.1428571428571,18.243461414271867,7
Kosovo,2020-06-10,2020-23,3,151,21,13.0,18.181818181818187,8
Cayman_Islands,2020-06-10,2020-23,3,23,3,1.8571428571428572,18.181818181818187,8
Mozambique,2020-06-10,2020-23,3,172,24,14.857142857142858,18.181818181818187,8
San_Marino,2020-06-11,2020-23,4,16,2,1.1428571428571428,33.33333333333333,1
Andorra,2020-06-11,2020-23,4,88,12,6.857142857142857,33.33333333333333,1
Slovenia,2020-06-11,2020-23,4,12,1,0.5714285714285714,33.33333333333333,1
Suriname,2020-06-11,2020-23,4,99,14,8.428571428571429,28.260869565217405,4
Liberia,2020-06-11,2020-23,4,71,10,7.0,16.666666666666675,5
North_Macedonia,2020-06-11,2020-23,4,802,114,80.14285714285714,16.390041493775918,6
Iraq,2020-06-11,2020-23,4,5927,846,603.8571428571429,15.428727471327154,7
Kosovo,2020-06-11,2020-23,4,151,21,15.0,15.384615384615374,8
Cayman_Islands,2020-06-11,2020-23,4,23,3,2.142857142857143,15.384615384615374,8
Mozambique,2020-06-11,2020-23,4,172,24,17.142857142857142,15.384615384615374,8
San_Marino,2020-06-12,2020-23,5,16,2,1.4285714285714286,25.0,1
Andorra,2020-06-12,2020-23,5,88,12,8.571428571428571,25.0,1
Slovenia,2020-06-12,2020-23,5,12,1,0.7142857142857143,25.0,1
Suriname,2020-06-12,2020-23,5,99,14,10.285714285714286,22.033898305084755,4
Liberia,2020-06-12,2020-23,5,71,10,8.0,14.28571428571428,5
North_Macedonia,2020-06-12,2020-23,5,802,114,91.42857142857143,14.081996434937615,6
Iraq,2020-06-12,2020-23,5,5927,846,684.5714285714286,13.366453749704267,7
Kosovo,2020-06-12,2020-23,5,151,21,17.0,13.33333333333333,8
Cayman_Islands,2020-06-12,2020-23,5,23,3,2.4285714285714284,13.33333333333333,8
Mozambique,2020-06-12,2020-23,5,172,24,19.428571428571427,13.33333333333333,8
Andorra,2020-06-13,2020-23,6,88,12,10.285714285714286,20.000000000000018,1
San_Marino,2020-06-13,2020-23,6,16,2,1.7142857142857142,19.999999999999996,2
Slovenia,2020-06-13,2020-23,6,12,1,0.8571428571428571,19.999999999999996,2
Suriname,2020-06-13,2020-23,6,99,14,12.142857142857142,18.055555555555536,4
Liberia,2020-06-13,2020-23,6,71,10,9.0,12.5,5
North_Macedonia,2020-06-13,2020-23,6,802,114,102.71428571428571,12.343749999999986,6
Iraq,2020-06-13,2020-23,6,5927,846,765.2857142857143,11.790484140233737,7
Cayman_Islands,2020-06-13,2020-23,6,23,3,2.7142857142857144,11.764705882352967,8
Mozambique,2020-06-13,2020-23,6,172,24,21.714285714285715,11.764705882352967,8
Kosovo,2020-06-13,2020-23,6,151,21,19.0,11.764705882352944,10
San_Marino,2020-06-14,2020-23,7,16,2,2.0,16.666666666666675,1
Slovenia,2020-06-14,2020-23,7,12,1,1.0,16.666666666666675,1
Andorra,2020-06-14,2020-23,7,88,12,12.0,16.66666666666665,3
Suriname,2020-06-14,2020-23,7,99,14,14.0,15.294117647058837,4
Liberia,2020-06-14,2020-23,7,71,10,10.0,11.111111111111116,5
North_Macedonia,2020-06-14,2020-23,7,802,114,114.0,10.987482614742694,6
Iraq,2020-06-14,2020-23,7,5927,846,846.0,10.54694791861115,7
Kosovo,2020-06-14,2020-23,7,151,21,21.0,10.526315789473696,8
Cayman_Islands,2020-06-14,2020-23,7,23,3,3.0,10.526315789473673,9
Mozambique,2020-06-14,2020-23,7,172,24,24.0,10.526315789473673,9
Benin,2020-06-15,2020-24,1,202,28,8.285714285714286,65.71428571428572,1
Sao_Tome_and_Principe,2020-06-15,2020-24,1,147,21,6.428571428571429,60.71428571428572,2
Eswatini,2020-06-15,2020-24,1,157,22,8.285714285714286,38.095238095238116,3
China,2020-06-15,2020-24,1,144,20,8.0,33.33333333333333,4
Georgia,2020-06-15,2020-24,1,71,10,4.0,33.33333333333333,4
Bulgaria,2020-06-15,2020-24,1,563,80,37.142857142857146,23.809523809523814,6
Albania,2020-06-15,2020-24,1,275,39,18.428571428571427,22.857142857142843,7
Syria,2020-06-15,2020-24,1,36,5,2.4285714285714284,21.42857142857142,8
Jordan,2020-06-15,2020-24,1,153,21,10.714285714285714,19.047619047619047,9
Honduras,2020-06-15,2020-24,1,2531,361,188.71428571428572,17.946428571428584,10
Eritrea,2020-06-16,2020-24,2,55,7,2.0,100.0,1
Slovakia,2020-06-16,2020-24,2,20,2,0.5714285714285714,100.0,1
Angola,2020-06-16,2020-24,2,49,7,2.0,100.0,1
Botswana,2020-06-16,2020-24,2,20,2,0.5714285714285714,100.0,1
Benin,2020-06-16,2020-24,2,202,28,11.571428571428571,39.65517241379308,5
Sao_Tome_and_Principe,2020-06-16,2020-24,2,147,21,8.857142857142858,37.77777777777778,6
Eswatini,2020-06-16,2020-24,2,157,22,10.571428571428571,27.58620689655171,7
China,2020-06-16,2020-24,2,144,20,10.0,25.0,8
Georgia,2020-06-16,2020-24,2,71,10,5.0,25.0,8
Bulgaria,2020-06-16,2020-24,2,563,80,44.285714285714285,19.23076923076923,10
Eritrea,2020-06-17,2020-24,3,55,7,3.0,50.0,1
Slovakia,2020-06-17,2020-24,3,20,2,0.8571428571428571,50.0,1
Angola,2020-06-17,2020-24,3,49,7,3.0,50.0,1
Botswana,2020-06-17,2020-24,3,20,2,0.8571428571428571,50.0,1
Benin,2020-06-17,2020-24,3,202,28,14.857142857142858,28.395061728395078,5
Sao_Tome_and_Principe,2020-06-17,2020-24,3,147,21,11.285714285714286,27.419354838709676,6
Eswatini,2020-06-17,2020-24,3,157,22,12.857142857142858,21.62162162162162,7
China,2020-06-17,2020-24,3,144,20,12.0,19.999999999999996,8
Georgia,2020-06-17,2020-24,3,71,10,6.0,19.999999999999996,8
Bulgaria,2020-06-17,2020-24,3,563,80,51.42857142857143,16.129032258064523,10
Eritrea,2020-06-18,2020-24,4,55,7,4.0,33.33333333333333,1
Slovakia,2020-06-18,2020-24,4,20,2,1.1428571428571428,33.33333333333333,1
Angola,2020-06-18,2020-24,4,49,7,4.0,33.33333333333333,1
Botswana,2020-06-18,2020-24,4,20,2,1.1428571428571428,33.33333333333333,1
Benin,2020-06-18,2020-24,4,202,28,18.142857142857142,22.115384615384603,5
Sao_Tome_and_Principe,2020-06-18,2020-24,4,147,21,13.714285714285714,21.51898734177213,6
Eswatini,2020-06-18,2020-24,4,157,22,15.142857142857142,17.777777777777757,7
China,2020-06-18,2020-24,4,144,20,14.0,16.666666666666675,8
Georgia,2020-06-18,2020-24,4,71,10,7.0,16.666666666666675,8
Bulgaria,2020-06-18,2020-24,4,563,80,58.57142857142857,13.888888888888884,10
Eritrea,2020-06-19,2020-24,5,55,7,5.0,25.0,1
Slovakia,2020-06-19,2020-24,5,20,2,1.4285714285714286,25.0,1
Angola,2020-06-19,2020-24,5,49,7,5.0,25.0,1
Botswana,2020-06-19,2020-24,5,20,2,1.4285714285714286,25.0,1
Benin,2020-06-19,2020-24,5,202,28,21.428571428571427,18.11023622047243,5
Sao_Tome_and_Principe,2020-06-19,2020-24,5,147,21,16.142857142857142,17.708333333333325,6
Eswatini,2020-06-19,2020-24,5,157,22,17.428571428571427,15.094339622641506,7
China,2020-06-19,2020-24,5,144,20,16.0,14.28571428571428,8
Georgia,2020-06-19,2020-24,5,71,10,8.0,14.28571428571428,8
Bulgaria,2020-06-19,2020-24,5,563,80,65.71428571428571,12.195121951219502,10
Eritrea,2020-06-20,2020-24,6,55,7,6.0,19.999999999999996,1
Slovakia,2020-06-20,2020-24,6,20,2,1.7142857142857142,19.999999999999996,1
Angola,2020-06-20,2020-24,6,49,7,6.0,19.999999999999996,1
Botswana,2020-06-20,2020-24,6,20,2,1.7142857142857142,19.999999999999996,1
Benin,2020-06-20,2020-24,6,202,28,24.714285714285715,15.333333333333353,5
Sao_Tome_and_Principe,2020-06-20,2020-24,6,147,21,18.571428571428573,15.044247787610644,6
Eswatini,2020-06-20,2020-24,6,157,22,19.714285714285715,13.11475409836067,7
China,2020-06-20,2020-24,6,144,20,18.0,12.5,8
Georgia,2020-06-20,2020-24,6,71,10,9.0,12.5,8
Bulgaria,2020-06-20,2020-24,6,563,80,72.85714285714286,10.86956521739133,10
Eritrea,2020-06-21,2020-24,7,55,7,7.0,16.666666666666675,1
