date,yearAndWeek,dayOfTheWeek,casesWeekly,deathsWeekly,casesDaily,country,movingAverage7Days,percentageIncreaseOfMA7Days,rank
2020-02-20,2020-07,4,0,0,0,Nepal,0.0,0.0,5
2020-02-20,2020-07,4,1,0,0,Egypt,0.0,0.0,5
2020-02-20,2020-07,4,0,0,0,Bahrain,0.0,0.0,5
2020-02-20,2020-07,4,0,0,0,Pakistan,0.0,0.0,5
2020-02-20,2020-07,4,2,0,0,Vietnam,0.0,0.0,5
2020-02-20,2020-07,4,0,0,0,Netherlands,0.0,0.0,5
2020-02-21,2020-07,5,34,1,4,Japan,2.857142857142857,25.0,1
2020-02-21,2020-07,5,285,0,40,Cases_on_an_international_conveyance_Japan,31.428571428571427,15.789473684210531,2
2020-02-21,2020-07,5,32,0,4,Singapore,3.7142857142857144,4.0000000000000036,3
2020-02-21,2020-07,5,30412,862,4344,China,4041.4285714285716,3.888950093643273,4
2020-02-21,2020-07,5,0,0,0,Russia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Sweden,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Philippines,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Iraq,0.0,0.0,5
2020-02-21,2020-07,5,2,0,0,Germany,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Afghanistan,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Cambodia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,San_Marino,0.0,0.0,5
2020-02-21,2020-07,5,1,1,0,France,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Greece,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Algeria,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Belgium,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Ecuador,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Qatar,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Finland,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,India,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Belarus,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Kuwait,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,New_Zealand,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Croatia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Nigeria,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Italy,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Sri_Lanka,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Lithuania,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Norway,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Spain,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Czechia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Denmark,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Iran,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Ireland,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Monaco,0.0,0.0,5
2020-02-21,2020-07,5,3,0,0,United_States_of_America,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Iceland,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Israel,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Oman,0.0,0.0,5
2020-02-21,2020-07,5,1,0,0,Mexico,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Estonia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Georgia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Indonesia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Azerbaijan,0.0,0.0,5
2020-02-21,2020-07,5,2,0,0,United_Arab_Emirates,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Armenia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Switzerland,0.0,0.0,5
2020-02-21,2020-07,5,2,0,0,United_Kingdom,0.0,0.0,5
2020-02-21,2020-07,5,1,0,0,Canada,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Brazil,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Lebanon,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,North_Macedonia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Luxembourg,0.0,0.0,5
2020-02-21,2020-07,5,1,0,0,Australia,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Romania,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Austria,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Dominican_Republic,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Nepal,0.0,0.0,5
2020-02-21,2020-07,5,1,0,0,Egypt,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Bahrain,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Pakistan,0.0,0.0,5
2020-02-21,2020-07,5,2,0,0,Vietnam,0.0,0.0,5
2020-02-21,2020-07,5,0,0,0,Netherlands,0.0,0.0,5
2020-02-22,2020-07,6,34,1,4,Japan,3.4285714285714284,19.999999999999996,1
2020-02-22,2020-07,6,285,0,40,Cases_on_an_international_conveyance_Japan,35.714285714285715,13.636363636363647,2
2020-02-22,2020-07,6,32,0,4,Singapore,3.857142857142857,3.8461538461538547,3
2020-02-22,2020-07,6,30412,862,4344,China,4192.714285714285,3.7433722163308536,4
2020-02-22,2020-07,6,0,0,0,Russia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Sweden,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Philippines,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Iraq,0.0,0.0,5
2020-02-22,2020-07,6,2,0,0,Germany,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Afghanistan,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Cambodia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,San_Marino,0.0,0.0,5
2020-02-22,2020-07,6,1,1,0,France,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Greece,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Algeria,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Belgium,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Ecuador,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Qatar,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Finland,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,India,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Belarus,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Kuwait,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,New_Zealand,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Croatia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Nigeria,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Italy,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Sri_Lanka,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Lithuania,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Norway,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Spain,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Czechia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Denmark,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Iran,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Ireland,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Monaco,0.0,0.0,5
2020-02-22,2020-07,6,3,0,0,United_States_of_America,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Iceland,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Israel,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Oman,0.0,0.0,5
2020-02-22,2020-07,6,1,0,0,Mexico,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Estonia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Georgia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Indonesia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Azerbaijan,0.0,0.0,5
2020-02-22,2020-07,6,2,0,0,United_Arab_Emirates,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Armenia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Switzerland,0.0,0.0,5
2020-02-22,2020-07,6,2,0,0,United_Kingdom,0.0,0.0,5
2020-02-22,2020-07,6,1,0,0,Canada,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Brazil,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Lebanon,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,North_Macedonia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Luxembourg,0.0,0.0,5
2020-02-22,2020-07,6,1,0,0,Australia,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Romania,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Austria,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Dominican_Republic,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Nepal,0.0,0.0,5
2020-02-22,2020-07,6,1,0,0,Egypt,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Bahrain,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Pakistan,0.0,0.0,5
2020-02-22,2020-07,6,2,0,0,Vietnam,0.0,0.0,5
2020-02-22,2020-07,6,0,0,0,Netherlands,0.0,0.0,5
2020-02-23,2020-07,7,34,1,4,Japan,4.0,16.666666666666675,1
2020-02-23,2020-07,7,285,0,40,Cases_on_an_international_conveyance_Japan,40.0,11.99999999999999,2
2020-02-23,2020-07,7,32,0,4,Singapore,4.0,3.703703703703698,3
2020-02-23,2020-07,7,30412,862,4344,China,4344.0,3.608300112439955,4
2020-02-23,2020-07,7,0,0,0,Russia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Sweden,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Philippines,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Iraq,0.0,0.0,5
2020-02-23,2020-07,7,2,0,0,Germany,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Afghanistan,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Cambodia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,San_Marino,0.0,0.0,5
2020-02-23,2020-07,7,1,1,0,France,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Greece,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Algeria,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Belgium,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Ecuador,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Qatar,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Finland,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,India,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Belarus,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Kuwait,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,New_Zealand,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Croatia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Nigeria,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Italy,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Sri_Lanka,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Lithuania,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Norway,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Spain,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Czechia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Denmark,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Iran,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Ireland,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Monaco,0.0,0.0,5
2020-02-23,2020-07,7,3,0,0,United_States_of_America,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Iceland,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Israel,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Oman,0.0,0.0,5
2020-02-23,2020-07,7,1,0,0,Mexico,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Estonia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Georgia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Indonesia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Azerbaijan,0.0,0.0,5
2020-02-23,2020-07,7,2,0,0,United_Arab_Emirates,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Armenia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Switzerland,0.0,0.0,5
2020-02-23,2020-07,7,2,0,0,United_Kingdom,0.0,0.0,5
2020-02-23,2020-07,7,1,0,0,Canada,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Brazil,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Lebanon,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,North_Macedonia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Luxembourg,0.0,0.0,5
2020-02-23,2020-07,7,1,0,0,Australia,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Romania,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Austria,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Dominican_Republic,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Nepal,0.0,0.0,5
2020-02-23,2020-07,7,1,0,0,Egypt,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Bahrain,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Pakistan,0.0,0.0,5
2020-02-23,2020-07,7,2,0,0,Vietnam,0.0,0.0,5
2020-02-23,2020-07,7,0,0,0,Netherlands,0.0,0.0,5
2020-02-24,2020-08,1,85,0,12,Japan,5.142857142857143,28.57142857142858,1
2020-02-24,2020-08,1,336,3,48,Cases_on_an_international_conveyance_Japan,41.142857142857146,2.857142857142869,2
2020-02-24,2020-08,1,0,0,0,Russia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Sweden,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Philippines,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Malaysia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Iraq,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Germany,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Afghanistan,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Cambodia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,San_Marino,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,France,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Greece,0.0,0.0,3
2020-02-24,2020-08,1,8,0,1,Taiwan,0.14285714285714285,0.0,3
2020-02-24,2020-08,1,0,0,0,Algeria,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Belgium,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Ecuador,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Qatar,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Finland,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,India,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Belarus,0.0,0.0,3
2020-02-24,2020-08,1,3,0,0,Kuwait,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,New_Zealand,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Croatia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Nigeria,0.0,0.0,3
2020-02-24,2020-08,1,129,2,18,Italy,2.5714285714285716,0.0,3
2020-02-24,2020-08,1,0,0,0,Sri_Lanka,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Lithuania,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Norway,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Spain,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Czechia,0.0,0.0,3
2020-02-24,2020-08,1,732,7,104,South_Korea,14.857142857142858,0.0,3
2020-02-24,2020-08,1,0,0,0,Denmark,0.0,0.0,3
2020-02-24,2020-08,1,43,8,6,Iran,0.8571428571428571,0.0,3
2020-02-24,2020-08,1,0,0,0,Ireland,0.0,0.0,3
2020-02-24,2020-08,1,1,0,0,Thailand,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Monaco,0.0,0.0,3
2020-02-24,2020-08,1,20,0,2,United_States_of_America,0.2857142857142857,0.0,3
2020-02-24,2020-08,1,0,0,0,Iceland,0.0,0.0,3
2020-02-24,2020-08,1,2,0,0,Israel,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Oman,0.0,0.0,3
2020-02-24,2020-08,1,1,0,0,Mexico,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Estonia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Georgia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Indonesia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Azerbaijan,0.0,0.0,3
2020-02-24,2020-08,1,4,0,0,United_Arab_Emirates,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Armenia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Switzerland,0.0,0.0,3
2020-02-24,2020-08,1,1,0,0,United_Kingdom,0.0,0.0,3
2020-02-24,2020-08,1,1,0,0,Canada,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Brazil,0.0,0.0,3
2020-02-24,2020-08,1,1,0,0,Lebanon,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,North_Macedonia,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Luxembourg,0.0,0.0,3
2020-02-24,2020-08,1,7,0,1,Australia,0.14285714285714285,0.0,3
2020-02-24,2020-08,1,0,0,0,Romania,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Austria,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Dominican_Republic,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Nepal,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Egypt,0.0,0.0,3
2020-02-24,2020-08,1,1,0,0,Bahrain,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Pakistan,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Vietnam,0.0,0.0,3
2020-02-24,2020-08,1,0,0,0,Netherlands,0.0,0.0,3
2020-02-25,2020-08,2,8,0,1,Taiwan,0.2857142857142857,100.0,1
2020-02-25,2020-08,2,129,2,18,Italy,5.142857142857143,100.0,1
2020-02-25,2020-08,2,732,7,104,South_Korea,29.714285714285715,100.0,1
2020-02-25,2020-08,2,43,8,6,Iran,1.7142857142857142,100.0,1
2020-02-25,2020-08,2,20,0,2,United_States_of_America,0.5714285714285714,100.0,1
2020-02-25,2020-08,2,7,0,1,Australia,0.2857142857142857,100.0,1
2020-02-25,2020-08,2,85,0,12,Japan,6.285714285714286,22.22222222222221,7
2020-02-25,2020-08,2,336,3,48,Cases_on_an_international_conveyance_Japan,42.285714285714285,2.777777777777768,8
2020-02-25,2020-08,2,0,0,0,Russia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Sweden,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Philippines,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Malaysia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Iraq,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Germany,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Afghanistan,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Cambodia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,San_Marino,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,France,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Greece,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Algeria,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Belgium,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Ecuador,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Qatar,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Finland,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,India,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Belarus,0.0,0.0,9
2020-02-25,2020-08,2,3,0,0,Kuwait,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,New_Zealand,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Croatia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Nigeria,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Sri_Lanka,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Lithuania,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Norway,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Spain,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Czechia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Denmark,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Ireland,0.0,0.0,9
2020-02-25,2020-08,2,1,0,0,Thailand,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Monaco,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Iceland,0.0,0.0,9
2020-02-25,2020-08,2,2,0,0,Israel,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Oman,0.0,0.0,9
2020-02-25,2020-08,2,1,0,0,Mexico,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Estonia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Georgia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Indonesia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Azerbaijan,0.0,0.0,9
2020-02-25,2020-08,2,4,0,0,United_Arab_Emirates,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Armenia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Switzerland,0.0,0.0,9
2020-02-25,2020-08,2,1,0,0,United_Kingdom,0.0,0.0,9
2020-02-25,2020-08,2,1,0,0,Canada,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Brazil,0.0,0.0,9
2020-02-25,2020-08,2,1,0,0,Lebanon,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,North_Macedonia,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Luxembourg,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Romania,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Austria,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Dominican_Republic,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Nepal,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Egypt,0.0,0.0,9
2020-02-25,2020-08,2,1,0,0,Bahrain,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Pakistan,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Vietnam,0.0,0.0,9
2020-02-25,2020-08,2,0,0,0,Netherlands,0.0,0.0,9
2020-02-26,2020-08,3,43,8,6,Iran,2.5714285714285716,50.00000000000002,1
2020-02-26,2020-08,3,8,0,1,Taiwan,0.42857142857142855,50.0,2
2020-02-26,2020-08,3,129,2,18,Italy,7.714285714285714,50.0,2
2020-02-26,2020-08,3,20,0,2,United_States_of_America,0.8571428571428571,50.0,2
2020-02-26,2020-08,3,7,0,1,Australia,0.42857142857142855,50.0,2
2020-02-26,2020-08,3,732,7,104,South_Korea,44.57142857142857,49.99999999999998,6
2020-02-26,2020-08,3,85,0,12,Japan,7.428571428571429,18.181818181818187,7
2020-02-26,2020-08,3,336,3,48,Cases_on_an_international_conveyance_Japan,43.42857142857143,2.7027027027027195,8
2020-02-26,2020-08,3,0,0,0,Russia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Sweden,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Philippines,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Malaysia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Iraq,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Germany,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Afghanistan,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Cambodia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,San_Marino,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,France,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Greece,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Algeria,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Belgium,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Ecuador,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Qatar,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Finland,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,India,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Belarus,0.0,0.0,9
2020-02-26,2020-08,3,3,0,0,Kuwait,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,New_Zealand,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Croatia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Nigeria,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Sri_Lanka,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Lithuania,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Norway,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Spain,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Czechia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Denmark,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Ireland,0.0,0.0,9
2020-02-26,2020-08,3,1,0,0,Thailand,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Monaco,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Iceland,0.0,0.0,9
2020-02-26,2020-08,3,2,0,0,Israel,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Oman,0.0,0.0,9
2020-02-26,2020-08,3,1,0,0,Mexico,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Estonia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Georgia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Indonesia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Azerbaijan,0.0,0.0,9
2020-02-26,2020-08,3,4,0,0,United_Arab_Emirates,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Armenia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Switzerland,0.0,0.0,9
2020-02-26,2020-08,3,1,0,0,United_Kingdom,0.0,0.0,9
2020-02-26,2020-08,3,1,0,0,Canada,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Brazil,0.0,0.0,9
2020-02-26,2020-08,3,1,0,0,Lebanon,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,North_Macedonia,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Luxembourg,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Romania,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Austria,0.0,0.0,9
2020-02-26,2020-08,3,0,0,0,Dominican_Republic,0.0,0.0,9
